stable_id,chrom,start,end,strand,name,accession
LRG_744,LRG_744,5001,7204,1,DOLK,22845
LRG_745,LRG_745,9802,12088,1,EMD,2010
LRG_748,LRG_748,5001,12961,1,HFE,3077
LRG_749,LRG_749,5001,48202,1,LAMP2,3920
LRG_75,LRG_75,5001,35600,1,IRAK4,51135
LRG_750,LRG_750,5001,38808,1,MAP2K2,5605
LRG_751,LRG_751,5001,7075,1,NPPA,4878
LRG_753,LRG_753,5001,99125,1,SHOC2,8036
LRG_754,LRG_754,5001,143915,1,SOS1,6654
LRG_755,LRG_755,5001,56670,1,TBX20,57057
LRG_757,LRG_757,5001,21331,1,TRIM63,84676
LRG_759,LRG_759,41373,171001,1,MIB1,57534
LRG_76,LRG_76,12789,47886,1,ITGB2,3689
LRG_760,LRG_760,5001,15311,1,MURC,347273
LRG_766,LRG_766,5001,158865,1,RYR1,6261
LRG_767,LRG_767,5001,6870,1,APOA1,335
LRG_768,LRG_768,5001,10880,1,LYZ,4069
LRG_77,LRG_77,4960,28210,1,JAK3,3718
LRG_770,LRG_770,4991,71088,1,PPM1D,8493
LRG_771,LRG_771,5001,8987,1,HOXB13,10481
LRG_772,LRG_772,5001,33933,1,RAD21,5885
LRG_773,LRG_773,4943,53522,1,SMC1A,8243
LRG_774,LRG_774,5001,41944,1,SMC3,9126
LRG_775,LRG_775,5001,152570,1,SETD2,29072
LRG_776,LRG_776,202119,233856,1,MITF,4286
LRG_777,LRG_777,5001,27740,1,CBS,875
LRG_778,LRG_778,5001,242483,1,FBN1,2200
LRG_779,LRG_779,5001,92641,1,TGFBR2,7048
LRG_78,LRG_78,5001,59858,1,LIG1,3978
LRG_780,LRG_780,5001,215663,1,EPHB2,2048
LRG_781,LRG_781,5001,61317,1,ACTA2,59
LRG_782,LRG_782,5001,147097,1,STAG2,10735
LRG_783,LRG_783,5001,20896,1,TYMS,7298
LRG_784,LRG_784,5001,37267,1,XRCC1,7515
LRG_785,LRG_785,5001,38696,1,POLD1,5424
LRG_786,LRG_786,5001,113024,1,MAPK1,5594
LRG_787,LRG_787,4997,72482,1,GFPT1,2673
LRG_788,LRG_788,5001,39618,1,RRM2B,50484
LRG_789,LRG_789,5001,68763,1,POLE,5426
LRG_79,LRG_79,5753,13093,1,LIG4,3981
LRG_8,LRG_8,5001,89480,1,SCN1A,6323
LRG_80,LRG_80,5001,40928,1,LRRC8A,56262
LRG_81,LRG_81,5001,8785,1,LAMTOR2,28956
LRG_828,LRG_828,5001,10891,1,CALR,811
LRG_83,LRG_83,4949,73032,1,MLPH,79083
LRG_837,LRG_837,5001,25222,1,SLC40A1,30061
LRG_839,LRG_839,5001,109570,1,MTM1,4534
LRG_84,LRG_84,5001,16080,1,MPO,4353
LRG_844,LRG_844,5001,50927,1,POMT2,29954
LRG_847,LRG_847,5001,19483,1,PIN1,5300
LRG_85,LRG_85,5001,81575,1,MRE11A,4361
LRG_855,LRG_855,5001,9042,1,CHKB,1120
LRG_86,LRG_86,5001,226768,1,MYO5A,4644
LRG_860,LRG_860,5001,17180,1,VMA21,203547
LRG_862,LRG_862,5001,10259,1,TSPYL1,7259
LRG_867,LRG_867,5001,56030,1,FRMD7,90167
LRG_868,LRG_868,5001,95192,1,ANO5,203859
LRG_870,LRG_870,5001,33846,1,FLNC,2318
LRG_875,LRG_875,5001,91080,1,ARID1A,8289
LRG_876,LRG_876,5001,11711,1,CYCS,54205
LRG_879,LRG_879,5001,51143,1,GFI1B,8328
LRG_88,LRG_88,4978,40020,1,NCF2,4688
LRG_880,LRG_880,5001,26146,1,EPPK1,83481
LRG_883,LRG_883,4905,27498,1,BLOC1S6,26258
LRG_884,LRG_884,4983,29188,1,VPS33B,26276
LRG_885,LRG_885,5001,17430,1,SERPINF2,5345
LRG_886,LRG_886,5001,110244,1,ACTN1,87
LRG_887,LRG_887,4998,30411,1,NPHS2,7827
LRG_89,LRG_89,4985,8229,1,NFKBIA,4792
LRG_90,LRG_90,5001,90542,1,NHEJ1,79840
LRG_91,LRG_91,4997,13624,1,PNP,4860
LRG_92,LRG_92,5001,17438,1,NRAS,4893
LRG_93,LRG_93,4981,20466,1,ORAI1,84876
LRG_94,LRG_94,5001,10428,1,PRF1,5551
LRG_96,LRG_96,5001,91210,1,RAB27A,5873
LRG_97,LRG_97,5001,23996,1,RAC2,5880
LRG_98,LRG_98,5001,16750,1,RAG1,5896
LRG_99,LRG_99,4975,11294,1,RAG2,5897
ENSG00000198888,MT,3307,4262,1,ND1,4535
ENSG00000198763,MT,4470,5511,1,ND2,4536
ENSG00000198804,MT,5904,7445,1,COX1,4512
ENSG00000198712,MT,7586,8269,1,COX2,4513
ENSG00000228253,MT,8366,8572,1,ATP8,4509
ENSG00000198899,MT,8527,9207,1,ATP6,4508
ENSG00000198938,MT,9207,9990,1,COX3,4514
ENSG00000198840,MT,10059,10404,1,ND3,4537
ENSG00000212907,MT,10470,10766,1,ND4L,4539
ENSG00000198886,MT,10760,12137,1,ND4,4538
ENSG00000198786,MT,12337,14148,1,ND5,4540
ENSG00000198695,MT,14149,14673,-1,ND6,4541
ENSG00000198727,MT,14747,15887,1,CYTB,4519
ENSG00000182378,X,276322,303356,1,PLCXD1,55344
ENSG00000178605,X,304529,318819,-1,GTPBP6,8225
ENSG00000167393,X,333963,386955,-1,PPP2R3B,28227
ENSG00000185960,X,624344,659411,1,SHOX,6473
ENSG00000205755,X,1187549,1212750,-1,CRLF2,64109
ENSG00000198223,X,1268800,1310381,1,CSF2RA,1438
ENSG00000265658,X,1293918,1293992,1,MIR3690,100500894
ENSG00000185291,X,1336616,1382689,1,IL3RA,3563
ENSG00000169100,X,1386152,1392724,-1,SLC25A6,293
ENSG00000236871,X,1396427,1399402,1,LINC00106,751580
ENSG00000169093,X,1403139,1453762,-1,ASMTL,8623
ENSG00000182162,X,1462572,1537107,-1,P2RY8,286530
ENSG00000197976,X,1591593,1602514,1,AKAP17A,8227
ENSG00000196433,X,1615001,1643081,1,ASMT,438
ENSG00000169084,X,2219516,2502805,-1,DHRSX,207063
ENSG00000214717,X,2486414,2500967,-1,ZBED1,9189
ENSG00000277120,X,2609191,2609254,1,MIR6089,102464837
ENSG00000223773,X,2609348,2657229,1,CD99P1,401577
ENSG00000230542,X,2612988,2615347,-1,LINC00102,100359394
ENSG00000002586,X,2691179,2741309,1,CD99,4267
ENSG00000056998,X,2828788,2882818,1,GYG2,8908
ENSG00000006756,X,2903970,2929351,-1,ARSD,414
ENSG00000157399,X,2934632,2968310,-1,ARSE,415
ENSG00000205667,X,3006613,3033571,1,ARSH,347527
ENSG00000062096,X,3041471,3112726,1,ARSF,416
ENSG00000228459,X,3271820,3284653,1,LINC01546,100129464
ENSG00000101825,X,3308565,3346641,-1,MXRA5,25878
ENSG00000183943,X,3604370,3713608,-1,PRKX,5613
ENSG00000236188,X,3659487,3668192,1,PRKX-AS1,100873944
ENSG00000236513,X,4627200,4633572,-1,LOC101928201,101928201
ENSG00000146938,X,5840637,6228863,-1,NLGN4X,57502
ENSG00000265284,X,6383906,6383963,-1,MIR4770,100616373
ENSG00000169059,X,6533618,6535118,-1,VCX3A,51481
ENSG00000130021,X,7048920,7148190,-1,PUDP,8226
ENSG00000264268,X,7147860,7147937,1,MIR4767,100616467
ENSG00000101846,X,7219456,7354810,1,STS,412
ENSG00000182583,X,7842262,7844143,1,VCX,26609
ENSG00000006757,X,7898247,7927739,-1,PNPLA4,8228
ENSG00000177504,X,8169944,8171267,-1,VCX2,51480
ENSG00000205642,X,8464830,8466510,1,VCX3B,425054
ENSG00000011201,X,8528874,8732187,-1,ANOS1,3730
ENSG00000183304,X,8790795,8801383,-1,FAM9A,171482
ENSG00000177138,X,9024232,9164639,-1,FAM9B,171483
ENSG00000101849,X,9463295,9719743,1,TBL1X,6907
ENSG00000101850,X,9725346,9786297,-1,GPR143,4935
ENSG00000146950,X,9786456,9949443,1,SHROOM2,357
ENSG00000234469,X,9967358,9968352,1,CLDN34,100288814
ENSG00000047644,X,10015562,10144478,1,WWC3,55841
ENSG00000073464,X,10156945,10237660,1,CLCN4,1183
ENSG00000101871,X,10445310,10833654,-1,MID1,4281
ENSG00000004961,X,11111301,11123078,1,HCCS,3052
ENSG00000047648,X,11137543,11665701,-1,ARHGAP6,395
ENSG00000125363,X,11293413,11300761,1,AMELX,265
ENSG00000263652,X,11318614,11318686,-1,MIR548AX,100847063
ENSG00000005302,X,11758159,11775753,1,MSL3,10943
ENSG00000169933,X,12138466,12724523,1,FRMPD4,9758
ENSG00000101911,X,12791355,12824222,1,PRPS2,5634
ENSG00000196664,X,12867083,12890380,1,TLR7,51284
ENSG00000101916,X,12906620,12923169,1,TLR8,51311
ENSG00000205542,X,12975108,12977227,1,TMSB4X,7114
ENSG00000187268,X,13035618,13044682,-1,FAM9C,171484
ENSG00000231216,X,13310652,13319933,1,GS1-600G8.3,100093698
ENSG00000123594,X,13318236,13319952,-1,ATXN3L,92552
ENSG00000226985,X,13335241,13373634,1,LINC01203,100133123
ENSG00000198759,X,13569605,13633575,1,EGFL6,25975
ENSG00000176896,X,13653189,13681964,1,TCEANC,170082
ENSG00000123595,X,13689121,13710506,1,RAB9A,9367
ENSG00000196459,X,13712244,13734635,-1,TRAPPC2,6399
ENSG00000046651,X,13734745,13769353,1,OFD1,8481
ENSG00000046653,X,13771031,13938638,-1,GPM6B,2824
ENSG00000046647,X,14008279,14029893,-1,GEMIN8,54960
ENSG00000101958,X,14529298,14731812,1,GLRA2,2742
ENSG00000181544,X,14843407,14873069,-1,FANCB,2187
ENSG00000130150,X,14873441,14922327,1,MOSPD2,158747
ENSG00000102048,X,15235288,15270467,-1,ASB9,140462
ENSG00000165192,X,15281697,15315656,-1,ASB11,140456
ENSG00000165195,X,15319451,15335580,-1,PIGA,5277
ENSG00000165197,X,15345591,15384376,-1,FIGF,2277
ENSG00000087842,X,15384799,15493564,-1,PIR,8544
ENSG00000102010,X,15464246,15556529,1,BMX,660
ENSG00000130234,X,15561033,15602148,-1,ACE2,59272
ENSG00000225833,X,15602881,15621484,1,GS1-594A7.3,104798195
ENSG00000147003,X,15627318,15665031,-1,TMEM27,57393
ENSG00000186312,X,15674932,15703724,1,CA5BP1,340591
ENSG00000169239,X,15688830,15788409,1,CA5B,11238
ENSG00000281371,X,15785716,15787589,-1,INE2,8551
ENSG00000169249,X,15790472,15823260,1,ZRSR2,8233
ENSG00000182287,X,15825806,15855014,-1,AP1S2,8905
ENSG00000126010,X,16123556,16153021,1,GRPR,2925
ENSG00000182798,X,16167481,16171464,1,MAGEB17,645864
ENSG00000047230,X,16588003,16712936,-1,CTPS2,56474
ENSG00000265144,X,16627012,16627085,-1,MIR548AM,100616428
ENSG00000169906,X,16650158,16654670,1,S100G,795
ENSG00000169895,X,16719632,16765336,1,SYAP1,94056
ENSG00000086712,X,16786427,16844519,1,TXLNG,55787
ENSG00000102054,X,16839283,16870414,-1,RBBP7,5931
ENSG00000169891,X,16946691,17153280,1,REPS2,9185
ENSG00000188158,X,17375420,17735994,1,NHS,4810
ENSG00000265465,X,17425881,17425954,1,MIR4768,100616249
ENSG00000230020,X,17552349,17557387,-1,NHS-AS1,100873920
ENSG00000047634,X,17737449,17754988,1,SCML1,6322
ENSG00000131831,X,17800049,17861337,-1,RAI2,10742
ENSG00000177324,X,18162931,18220883,-1,BEND2,139105
ENSG00000102098,X,18239314,18354727,-1,SCML2,10389
ENSG00000008086,X,18425583,18653629,1,CDKL5,6792
ENSG00000102104,X,18639910,18672109,-1,RS1,6247
ENSG00000086717,X,18675909,18827921,1,PPEF1,5475
ENSG00000044446,X,18892300,18984598,-1,PHKA2,5256
ENSG00000173698,X,18989309,19122637,-1,ADGRG2,10149
ENSG00000131828,X,19343893,19361705,1,PDHA1,5160
ENSG00000180815,X,19360056,19515261,-1,MAP3K15,389840
ENSG00000147010,X,19533975,19887601,-1,SH3KBP1,30011
ENSG00000173681,X,19912860,19970298,-1,CXorf23,256643
ENSG00000184368,X,20006713,20116917,-1,MAP7D2,256714
ENSG00000264566,X,20017081,20017191,-1,MIR23C,100500809
ENSG00000173674,X,20124518,20141844,-1,EIF1AX,1964
ENSG00000225037,X,20139968,20140444,1,EIF1AX-AS1,100874078
ENSG00000177189,X,20149911,20267100,-1,RPS6KA3,6197
ENSG00000149970,X,21374418,21654695,1,CNKSR2,22866
ENSG00000185915,X,21654690,21658330,-1,KLHL34,257240
ENSG00000091482,X,21705972,21758163,-1,SMPX,23676
ENSG00000012174,X,21839636,21885424,1,MBTPS2,51360
ENSG00000230797,X,21855987,21858727,1,YY2,404281
ENSG00000102172,X,21940573,21994835,1,SMS,6611
ENSG00000102174,X,22032441,22251310,1,PHEX,5251
ENSG00000224204,X,22162733,22172983,-1,PHEX-AS1,100873942
ENSG00000233067,X,22259797,23293146,-1,PTCHD1-AS,100873065
ENSG00000175809,X,22272943,22274461,1,ZNF645,158506
ENSG00000184735,X,22999961,23003589,1,DDX53,168400
ENSG00000165186,X,23334015,23404372,1,PTCHD1,139411
ENSG00000123131,X,23664262,23686399,1,PRDX4,10549
ENSG00000123130,X,23702253,23766475,-1,ACOT9,23597
ENSG00000130066,X,23783173,23786226,1,SAT1,6303
ENSG00000184831,X,23833353,23907934,-1,APOO,79135
ENSG00000165182,X,23907801,23939507,1,CXorf58,254158
ENSG00000174010,X,23983720,24027186,-1,KLHL15,80311
ENSG00000130741,X,24054716,24077971,1,EIF2S3,1968
ENSG00000234230,X,24146225,24149654,-1,ZFX-AS1,100873922
ENSG00000005889,X,24149173,24216255,1,ZFX,7543
ENSG00000067992,X,24465221,24539837,1,PDK3,5165
ENSG00000102230,X,24558087,24672677,-1,PCYT1B,9468
ENSG00000236836,X,24650073,24658237,1,PCYT1B-AS1,100874088
ENSG00000101868,X,24693919,24996986,1,POLA1,5422
ENSG00000251869,X,24744441,24744570,1,SCARNA23,677773
ENSG00000004848,X,25003694,25015948,-1,ARX,170302
ENSG00000176774,X,26138343,26140735,1,MAGEB18,286514
ENSG00000176746,X,26192440,26195646,1,MAGEB6,158809
ENSG00000188408,X,26216169,26218270,1,MAGEB5,347541
ENSG00000259849,X,26558337,26561052,1,VENTXP1,139538
ENSG00000189186,X,27590382,27748821,1,DCAF8L2,347442
ENSG00000177689,X,27807990,27823014,1,MAGEB10,139422
ENSG00000226372,X,27977993,27981355,-1,DCAF8L1,139425
ENSG00000277569,X,28495555,28495663,-1,MIR6134,102465140
ENSG00000169306,X,28587399,29956723,1,IL1RAPL1,11141
ENSG00000264090,X,29574278,29574358,1,MIR4666B,100847047
ENSG00000099399,X,30215560,30220089,1,MAGEB2,4113
ENSG00000198798,X,30230436,30237492,1,MAGEB3,4114
ENSG00000120289,X,30242052,30244193,1,MAGEB4,4115
ENSG00000214107,X,30243730,30252038,1,MAGEB1,4112
ENSG00000169297,X,30304206,30309598,-1,NR0B1,190
ENSG00000120280,X,30558824,30577844,-1,CXorf21,80231
ENSG00000198814,X,30653359,30731456,1,GK,2710
ENSG00000157625,X,30827442,30975084,-1,TAB3,257397
ENSG00000132446,X,31071241,31072053,-1,FTHL17,53940
ENSG00000198947,X,31097677,33339441,-1,DMD,1756
ENSG00000263600,X,32583656,32583752,-1,MIR3915,100500915
ENSG00000221348,X,32641474,32641559,-1,MIR548F5,100302239
ENSG00000185448,X,34129756,34132314,-1,FAM47A,158724
ENSG00000147027,X,34627064,34657288,-1,TMEM47,83604
ENSG00000189132,X,34942796,34944915,1,FAM47B,170062
ENSG00000189023,X,35798342,35803735,1,MAGEB16,139604
ENSG00000165164,X,35919734,36385319,1,CFAP47,286464
ENSG00000226484,X,36365626,36440292,-1,LOC101928627,101928627
ENSG00000198173,X,37008397,37011666,1,FAM47C,442444
ENSG00000130962,X,37349275,37457295,1,PRRG1,5638
ENSG00000147036,X,37571569,37684463,1,LANCL3,347404
ENSG00000047597,X,37685759,37732130,1,XK,7504
ENSG00000165168,X,37780011,37813461,1,CYBB,1536
ENSG00000165169,X,37836757,37847637,-1,DYNLT3,6990
ENSG00000187516,X,37990817,37991317,1,HYPM,25763
ENSG00000147041,X,38006582,38128819,1,SYTL5,94122
ENSG00000221466,X,38023895,38023986,-1,MIR548AJ2,100616252
ENSG00000101955,X,38149336,38220924,-1,SRPX,8406
ENSG00000156313,X,38269163,38327564,-1,RPGR,6103
ENSG00000036473,X,38352545,38421450,1,OTC,5009
ENSG00000156298,X,38561370,38688920,1,TSPAN7,7102
ENSG00000165175,X,38801432,38806537,1,MID1IP1,58526
ENSG00000235304,X,39304956,39327362,-1,LINC01281,286442
ENSG00000236747,X,39367285,39391774,-1,LINC01282,101927449
ENSG00000263730,X,39661216,39661321,1,MIR3937,100500822
ENSG00000263972,X,39837561,39837613,1,MIR1587,100616251
ENSG00000183337,X,40049815,40177329,-1,BCOR,54880
ENSG00000236393,X,40262917,40287720,1,LOC101927476,101927476
ENSG00000182220,X,40580908,40606637,1,ATP6AP2,10159
ENSG00000185753,X,40626921,40647554,-1,CXorf38,159013
ENSG00000180182,X,40648306,40735858,-1,MED14,9282
ENSG00000124486,X,41085635,41236579,1,USP9X,8239
ENSG00000223714,X,41275739,41276778,1,LOC105373185,105373185
ENSG00000215301,X,41333348,41364472,1,DDX3X,1654
ENSG00000188937,X,41447434,41475710,1,NYX,60506
ENSG00000147044,X,41514934,41923463,-1,CASK,8573
ENSG00000171659,X,41688973,41697277,1,GPR34,2857
ENSG00000171657,X,41724155,41730135,1,GPR82,27197
ENSG00000224294,X,43176994,43226598,1,LOC101927501,101927501
ENSG00000189221,X,43654907,43746824,1,MAOA,4128
ENSG00000069535,X,43766611,43882447,-1,MAOB,4129
ENSG00000124479,X,43948776,43973504,-1,NDP,4693
ENSG00000183690,X,44147882,44343672,-1,EFHC2,80258
ENSG00000069509,X,44523639,44543001,-1,FUNDC1,139341
ENSG00000189037,X,44844004,44844888,1,DUSP21,63904
ENSG00000147050,X,44873177,45112602,1,KDM6A,7403
ENSG00000147113,X,45148374,45200901,-1,CXorf36,79742
ENSG00000229563,X,45505388,45630202,1,LINC01204,101927528
ENSG00000207870,X,45746157,45746266,-1,MIR221,407006
ENSG00000207725,X,45747015,45747126,-1,MIR222,407007
ENSG00000231566,X,45848074,45851490,-1,LOC401585,401585
ENSG00000236751,X,46325924,46327645,-1,LINC01186,101927574
ENSG00000147121,X,46446857,46497422,1,KRBOX4,55634
ENSG00000251192,X,46497727,46545457,-1,ZNF674,641339
ENSG00000230844,X,46545493,46548408,1,ZNF674-AS1,401588
ENSG00000147119,X,46573784,46598408,1,CHST7,56548
ENSG00000065923,X,46599252,46759172,-1,SLC9A7,84679
ENSG00000102218,X,46836940,46882358,1,RP2,6102
ENSG00000204904,X,46887417,46899703,-1,LINC01545,724087
ENSG00000102221,X,46912276,47061242,1,JADE3,9767
ENSG00000130988,X,47078355,47093314,1,RGN,9104
ENSG00000147123,X,47142216,47145504,-1,NDUFB11,54539
ENSG00000182872,X,47144869,47186813,1,RBM10,8241
ENSG00000130985,X,47190861,47215128,1,UBA1,7317
ENSG00000224975,X,47204921,47205865,1,INE1,8552
ENSG00000102225,X,47217860,47229997,1,CDK16,5127
ENSG00000102226,X,47232690,47248328,1,USP11,8237
ENSG00000147117,X,47370583,47414305,1,ZNF157,7712
ENSG00000221459,X,47388649,47388777,1,SNORA11C,100124540
ENSG00000147124,X,47445879,47482946,-1,ZNF41,7592
ENSG00000078061,X,47561100,47571920,1,ARAF,369
ENSG00000008056,X,47571898,47619853,-1,SYN1,6853
ENSG00000102265,X,47582313,47586789,1,TIMP1,7076
ENSG00000263858,X,47587429,47587505,1,MIR4769,100616147
ENSG00000126759,X,47624213,47630305,-1,CFP,5199
ENSG00000126767,X,47635521,47650604,-1,ELK1,2002
ENSG00000126756,X,47651798,47659161,-1,UXT,8409
ENSG00000267064,X,47658833,47660377,1,UXT-AS1,100133957
ENSG00000187893,X,47707191,47753456,1,CXXC1P1,392459
ENSG00000197779,X,47836902,48002561,1,ZNF81,347344
ENSG00000147118,X,47974851,48003978,-1,ZNF182,7569
ENSG00000221994,X,47983356,48071658,-1,ZNF630,57232
ENSG00000171489,X,48004336,48009729,1,SPACA5,389852
ENSG00000277541,X,48056310,48066583,1,ZNF630-AS1,100874120
ENSG00000171478,X,48130657,48132613,1,SPACA5B,729201
ENSG00000165583,X,48186220,48277578,-1,SSX5,6758
ENSG00000126752,X,48255317,48267444,1,SSX1,6756
ENSG00000204648,X,48296816,48306179,-1,SSX9,280660
ENSG00000165584,X,48346428,48356707,-1,SSX3,10214
ENSG00000268009,X,48383516,48393347,1,SSX4,6759
ENSG00000269791,X,48402078,48411910,-1,SSX4B,548313
ENSG00000017483,X,48458537,48470256,-1,SLC38A5,92745
ENSG00000068438,X,48476021,48486364,1,FTSJ1,24140
ENSG00000224292,X,48506523,48508838,-1,LOC101927635,101927635
ENSG00000102312,X,48508962,48520814,1,PORCN,64840
ENSG00000147155,X,48521158,48528716,1,EBP,10682
ENSG00000068354,X,48539457,48562609,1,TBC1D25,4943
ENSG00000102317,X,48574449,48579066,1,RBM3,5935
ENSG00000101940,X,48590042,48608867,1,WDR13,64743
ENSG00000015285,X,48676596,48691427,1,WAS,7454
ENSG00000101945,X,48695554,48709012,1,SUV39H1,6839
ENSG00000171433,X,48761750,48773648,1,GLOD5,392465
ENSG00000102145,X,48786554,48794311,1,GATA1,2623
ENSG00000094631,X,48801377,48824982,1,HDAC6,10013
ENSG00000187682,X,48828873,48830138,1,ERAS,3266
ENSG00000102109,X,48831094,48835633,-1,PCSK1N,27344
ENSG00000126768,X,48893447,48898143,-1,TIMM17B,10245
ENSG00000102103,X,48897912,48903143,1,PQBP1,10084
ENSG00000102100,X,48903180,48911958,-1,SLC35A2,7355
ENSG00000102096,X,48913182,48919024,-1,PIM2,11040
ENSG00000068308,X,48922028,48958386,-1,OTUD5,55593
ENSG00000102057,X,48961378,48971569,-1,KCND1,3750
ENSG00000068400,X,48973720,49002264,-1,GRIPAP1,56850
ENSG00000068323,X,49028726,49043486,-1,TFE3,7030
ENSG00000147144,X,49053572,49069857,1,CCDC120,90060
ENSG00000243279,X,49071156,49074071,-1,PRAF2,11230
ENSG00000196998,X,49071470,49101170,-1,WDR45,11152
ENSG00000068394,X,49113389,49123801,-1,GPKOW,27238
ENSG00000269313,X,49162564,49168483,1,MAGIX,79917
ENSG00000102007,X,49171926,49175239,1,PLP2,5355
ENSG00000012211,X,49175264,49186528,-1,PRICKLE3,4007
ENSG00000102003,X,49187804,49200259,-1,SYP,6855
ENSG00000102001,X,49205063,49233371,-1,CACNA1F,778
ENSG00000101997,X,49235467,49250526,1,CCDC22,28952
ENSG00000049768,X,49250436,49264826,-1,FOXP3,50943
ENSG00000049769,X,49269843,49301461,1,PPP1R3F,89801
ENSG00000215274,X,49303669,49319844,1,GAGE10,102724473
ENSG00000274274,X,49331616,49338952,1,GAGE2B,645037
ENSG00000224902,X,49579983,49587301,1,GAGE12H,729442
ENSG00000068985,X,49687450,49695993,-1,PAGE1,8712
ENSG00000101951,X,49829260,49833973,1,PAGE4,9506
ENSG00000234390,X,49876724,49879241,-1,USP27X-AS1,158572
ENSG00000273820,X,49879948,49882565,1,USP27X,389856
ENSG00000171365,X,49922615,50099235,1,CLCN5,1184
ENSG00000207758,X,50003148,50003238,1,MIR532,693124
ENSG00000207785,X,50008431,50008514,1,MIR500A,574502
ENSG00000208015,X,50008964,50009028,1,MIR362,574030
ENSG00000211538,X,50009722,50009805,1,MIR501,574503
ENSG00000239057,X,50010671,50010749,1,MIR500B,100422911
ENSG00000272080,X,50014598,50014683,1,MIR502,574504
ENSG00000147081,X,50190768,50201013,-1,AKAP4,8852
ENSG00000147082,X,50202713,50351910,1,CCNB3,85417
ENSG00000274588,X,50365409,50470738,-1,DGKK,139189
ENSG00000158352,X,50591647,50814302,-1,SHROOM4,57477
ENSG00000130385,X,50910784,50916607,1,BMP15,9210
ENSG00000230317,X,51095844,51171400,-1,LINC01284,101926971
ENSG00000122824,X,51332231,51337525,1,NUDT10,170685
ENSG00000187690,X,51406915,51408843,1,CXorf67,340602
ENSG00000196368,X,51490011,51496596,-1,NUDT11,55190
ENSG00000189369,X,51743431,51746232,1,GSPT2,23708
ENSG00000179222,X,51803007,51902357,1,MAGED1,9500
ENSG00000187243,X,52061827,52069248,-1,MAGED4B,81557
ENSG00000221705,X,52063347,52063474,-1,SNORA11E,101340250
ENSG00000154545,X,52184823,52192268,1,MAGED4,728239
ENSG00000221475,X,52190621,52190748,1,SNORA11D,100124541
ENSG00000275335,X,52336557,52336642,-1,MIR8088,102466880
ENSG00000155622,X,52369030,52375680,1,XAGE2,9502
ENSG00000187754,X,52644090,52654900,-1,SSX7,280658
ENSG00000241476,X,52644567,52707189,-1,SSX2,6757
ENSG00000268447,X,52751132,52790305,1,SSX2B,727837
ENSG00000204363,X,52796144,52798101,-1,SPANXN5,494197
ENSG00000171405,X,52812204,52818301,1,XAGE5,170627
ENSG00000171402,X,52862525,52868068,-1,XAGE3,170626
ENSG00000179304,X,52891306,52908560,1,FAM156B,727866
ENSG00000268350,X,52926402,52995472,-1,FAM156A,29057
ENSG00000184194,X,53049091,53080615,1,GPR173,54328
ENSG00000184205,X,53082367,53088540,1,TSPYL2,64061
ENSG00000126012,X,53191321,53225422,-1,KDM5C,8242
ENSG00000276575,X,53195411,53195488,-1,MIR6895,102465539
ENSG00000277474,X,53198889,53198945,-1,MIR6894,102466759
ENSG00000124313,X,53232876,53321324,-1,IQSEC2,23096
ENSG00000072501,X,53374149,53422728,-1,SMC1A,8243
ENSG00000278204,X,53405673,53405765,-1,MIR6857,102465516
ENSG00000158423,X,53422690,53431120,1,RIBC1,158787
ENSG00000072506,X,53431258,53434373,-1,HSD17B10,3028
ENSG00000086758,X,53532096,53686729,-1,HUWE1,10075
ENSG00000271886,X,53556223,53556341,-1,MIR98,407054
ENSG00000208012,X,53557192,53557274,-1,MIRLET7F2,406889
ENSG00000172943,X,53936676,54048958,-1,PHF8,23133
ENSG00000184083,X,54068324,54183281,-1,FAM120C,54954
ENSG00000196632,X,54192823,54358642,-1,WNK3,65267
ENSG00000158526,X,54440401,54445487,1,TSR2,90121
ENSG00000102302,X,54445454,54496166,-1,FGD1,2245
ENSG00000130119,X,54530211,54561071,1,GNL3L,54552
ENSG00000102313,X,54748899,54798240,-1,ITIH6,347365
ENSG00000102316,X,54807599,54816012,1,MAGED2,10916
ENSG00000221716,X,54814370,54814497,1,SNORA11,677799
ENSG00000067445,X,54920462,54931431,1,TRO,7216
ENSG00000158571,X,54932961,54998534,-1,PFKFB1,5207
ENSG00000169188,X,55000357,55009057,1,APEX2,27301
ENSG00000158578,X,55009055,55031064,-1,ALAS2,212
ENSG00000238269,X,55075063,55078909,1,PAGE2B,389860
ENSG00000182518,X,55143102,55161310,-1,FAM104B,90736
ENSG00000256045,X,55181391,55182920,-1,MTRNR2L10,100463488
ENSG00000158639,X,55220355,55224108,1,PAGE5,90737
ENSG00000204279,X,55258412,55264846,-1,PAGE3,139793
ENSG00000187601,X,55452105,55453566,1,MAGEH1,28986
ENSG00000247746,X,55484616,55489202,-1,USP51,158880
ENSG00000189299,X,55623400,55625325,1,FOXR2,139628
ENSG00000083750,X,55717739,55758774,1,RRAGB,10325
ENSG00000102349,X,56232421,56287889,1,KLF8,11279
ENSG00000188021,X,56563639,56567868,1,UBQLN2,29978
ENSG00000204271,X,56976370,56995537,-1,SPIN3,169981
ENSG00000186787,X,57118551,57121547,-1,SPIN2B,474343
ENSG00000147059,X,57134530,57137625,-1,SPIN2A,54466
ENSG00000165591,X,57286706,57489196,1,FAAH2,158584
ENSG00000198455,X,57591652,57597545,1,ZXDB,158586
ENSG00000198205,X,57906708,57910820,-1,ZXDA,7789
